page	claim	verdict	tags	date	author	source_list	source_url
https://www.snopes.com/fact-check/pell-grants/	noncitizens dont pay taxes but are eligible for federal educational assistance programs not available to u.s. citizens.	false.	[]		David Mikkelson	['http://studentaid.ed.gov/PORTALSWebApp/students/english/PellGrants.jsp?tab=funding', 'http://www.studentaid.ed.gov/students/attachments/siteresources/FundingEduBeyondHighSchool_0708.pdf']	http://studentaid.ed.gov/PORTALSWebApp/students/english/PellGrants.jsp?tab=funding
https://www.snopes.com/fact-check/pell-grants/	noncitizens dont pay taxes but are eligible for federal educational assistance programs not available to u.s. citizens.	false.	[]		David Mikkelson	['http://studentaid.ed.gov/PORTALSWebApp/students/english/PellGrants.jsp?tab=funding', 'http://www.studentaid.ed.gov/students/attachments/siteresources/FundingEduBeyondHighSchool_0708.pdf']	http://www.studentaid.ed.gov/students/attachments/siteresources/FundingEduBeyondHighSchool_0708.pdf
https://www.snopes.com/fact-check/nude-awakening/	a naked man who tries to retrieve his morning newspaper is inadvertently locked out of his home.	legend: a naked man who tries to retrieve his morning newspaper is inadvertently locked out of his home.	['In The Buff']		David Mikkelson	['http://us.imdb.com/Title?0093886']	http://us.imdb.com/Title?0093886
https://www.snopes.com/fact-check/blew-moon/	wife throws something flammable into toilet, unsuspecting husband seats himself on the throne and proceeds to light a cigarette with pyrotechnic results.	legend: wife throws something flammable into toilet, unsuspecting husband seats himself on the throne and proceeds to light a cigarette — with pyrotechnic results.	['Moral Outrage']		David Mikkelson	['http://monologues.co.uk/Robert_Service/ThreeBares.htm']	http://monologues.co.uk/Robert_Service/ThreeBares.htm
https://www.snopes.com/fact-check/ghostly-rescue/	the ghost of a woman killed in a car crash directs rescuers to the wreck to save her stillliving baby, who is trapped within.	legend: the ghost of a woman killed in a car crash directs rescuers to the wreck to save her still-living baby, who is trapped within.	['Supernatural Tales']		David Mikkelson	['http://us.imdb.com/Title?0108941', 'http://us.imdb.com/Title?0099653']	http://us.imdb.com/Title?0108941
https://www.snopes.com/fact-check/ghostly-rescue/	the ghost of a woman killed in a car crash directs rescuers to the wreck to save her stillliving baby, who is trapped within.	legend: the ghost of a woman killed in a car crash directs rescuers to the wreck to save her still-living baby, who is trapped within.	['Supernatural Tales']		David Mikkelson	['http://us.imdb.com/Title?0108941', 'http://us.imdb.com/Title?0099653']	http://us.imdb.com/Title?0099653
https://www.snopes.com/fact-check/phil-keaggy/	during a tonight show appearance, jimi hendrix proclaimed phil keaggy to be the greatest guitarist of all time.	false.	['Artists', 'music']		David Mikkelson	['http://www.philkeaggy.com/', 'http://www.glassharp.net']	http://www.philkeaggy.com/
https://www.snopes.com/fact-check/phil-keaggy/	during a tonight show appearance, jimi hendrix proclaimed phil keaggy to be the greatest guitarist of all time.	false.	['Artists', 'music']		David Mikkelson	['http://www.philkeaggy.com/', 'http://www.glassharp.net']	http://www.glassharp.net
https://www.snopes.com/fact-check/the-expressionless/	an expressionless apparition in a bloodcovered gown appeared at cedarssinai hospital in 1972.	legend: an “expressionless” apparition in a blood-covered gown appeared at cedars-sinai hospital in 1972.	['Supernatural Tales']		David Mikkelson	['http://creepypasta.tumblr.com/post/25953583300/in-june-of-1972-a-woman-appeared-in-cedar-senai']	http://creepypasta.tumblr.com/post/25953583300/in-june-of-1972-a-woman-appeared-in-cedar-senai
https://www.snopes.com/fact-check/charlie-brown/	a b17 damaged on a bombing raid over germany reached england safely after a german pilot declined to shoot it down.	true.	[]		David Mikkelson	['http://www.legacy.com/can-vancouver/Obituaries.asp?Page=Lifestory&PersonId=106541121']	http://www.legacy.com/can-vancouver/Obituaries.asp?Page=Lifestory&PersonId=106541121
https://www.snopes.com/fact-check/madeleine-mccann/	a fouryearold british girl named madeleine mccann is missing from a portuguese vacation resort.	true.	[]		David Mikkelson	['http://www.findmadeleine.com/']	http://www.findmadeleine.com/
https://www.snopes.com/fact-check/the-bad-american/	comedian george carlin authored a piece about his being a bad american.	false.	[]		David Mikkelson	['http://dlhq.holyelvis.com/', 'http://web.archive.org/web/20040515093720/http://www.racepics.co.nz/chainletter.htm', 'http://web.archive.org/web/20050409053728/http://www.freerepublic.com/forum/a3b21fbab4b27.htm', 'http://www.tednugent.com']	http://dlhq.holyelvis.com/
https://www.snopes.com/fact-check/the-bad-american/	comedian george carlin authored a piece about his being a bad american.	false.	[]		David Mikkelson	['http://dlhq.holyelvis.com/', 'http://web.archive.org/web/20040515093720/http://www.racepics.co.nz/chainletter.htm', 'http://web.archive.org/web/20050409053728/http://www.freerepublic.com/forum/a3b21fbab4b27.htm', 'http://www.tednugent.com']	http://web.archive.org/web/20040515093720/http://www.racepics.co.nz/chainletter.htm
https://www.snopes.com/fact-check/the-bad-american/	comedian george carlin authored a piece about his being a bad american.	false.	[]		David Mikkelson	['http://dlhq.holyelvis.com/', 'http://web.archive.org/web/20040515093720/http://www.racepics.co.nz/chainletter.htm', 'http://web.archive.org/web/20050409053728/http://www.freerepublic.com/forum/a3b21fbab4b27.htm', 'http://www.tednugent.com']	http://web.archive.org/web/20050409053728/http://www.freerepublic.com/forum/a3b21fbab4b27.htm
https://www.snopes.com/fact-check/the-bad-american/	comedian george carlin authored a piece about his being a bad american.	false.	[]		David Mikkelson	['http://dlhq.holyelvis.com/', 'http://web.archive.org/web/20040515093720/http://www.racepics.co.nz/chainletter.htm', 'http://web.archive.org/web/20050409053728/http://www.freerepublic.com/forum/a3b21fbab4b27.htm', 'http://www.tednugent.com']	http://www.tednugent.com
https://www.snopes.com/fact-check/breast-cancer-awareness/	the cigna foundation will donate 1 towards breast cancer research for every visitor who clicks the pink ribbon on their web site.	was true, but has now ended.	['charity']		David Mikkelson	['http://www.pinkribbon.com/']	http://www.pinkribbon.com/
https://www.snopes.com/fact-check/tackling-hunger/	campbells soup will donate a can of soup to the hungry for every click received on a special web page.	true.	['charity']		David Mikkelson	['http://www.campbellsoup.com']	http://www.campbellsoup.com
https://www.snopes.com/fact-check/avon-breast-cancer-crusade/	the avon cosmetics company will donate 10 to breast cancer research every time you interact with an animated bear.	was true, but the promotion is now over.	['charity', 'nba']		David Mikkelson	['http://www.breast.cancer.ca/', 'http://www.avon.ca/discover_avon/breast_cancer.html']	http://www.breast.cancer.ca/
https://www.snopes.com/fact-check/avon-breast-cancer-crusade/	the avon cosmetics company will donate 10 to breast cancer research every time you interact with an animated bear.	was true, but the promotion is now over.	['charity', 'nba']		David Mikkelson	['http://www.breast.cancer.ca/', 'http://www.avon.ca/discover_avon/breast_cancer.html']	http://www.avon.ca/discover_avon/breast_cancer.html
https://www.snopes.com/fact-check/animal-rescue/	you can help donate food to abused, neglected, and abandoned animals by clicking a button on a web site.	true.	['charity']		David Mikkelson	['http://www.thebreastcancersite.com', 'http://www.theanimalrescuesite.com']	http://www.thebreastcancersite.com
https://www.snopes.com/fact-check/animal-rescue/	you can help donate food to abused, neglected, and abandoned animals by clicking a button on a web site.	true.	['charity']		David Mikkelson	['http://www.thebreastcancersite.com', 'http://www.theanimalrescuesite.com']	http://www.theanimalrescuesite.com
https://www.snopes.com/fact-check/seventh-generation/	paper products manufacturer seventh generation will donate a box of sanitary products to a womens shelter for every user who clicks a link on their site.	currently suspended.	['charity']		David Mikkelson	['http://www.seventhgeneration.com/']	http://www.seventhgeneration.com/
https://www.snopes.com/fact-check/christopher-reeve/	in 2002 you could trigger a 1 donation to paralysis research by sending a birthday greeting to actor christopher reeve.	true.	['charity']		David Mikkelson	['http://www.christopherreeve.org/privacy.cfm', 'http://www.christopherreeve.org/About/AboutList.cfm?c=3', 'http://www.christopherreeve.org/petitions/petition.cfm?petitionID=1']	http://www.christopherreeve.org/privacy.cfm
https://www.snopes.com/fact-check/christopher-reeve/	in 2002 you could trigger a 1 donation to paralysis research by sending a birthday greeting to actor christopher reeve.	true.	['charity']		David Mikkelson	['http://www.christopherreeve.org/privacy.cfm', 'http://www.christopherreeve.org/About/AboutList.cfm?c=3', 'http://www.christopherreeve.org/petitions/petition.cfm?petitionID=1']	http://www.christopherreeve.org/About/AboutList.cfm?c=3
https://www.snopes.com/fact-check/christopher-reeve/	in 2002 you could trigger a 1 donation to paralysis research by sending a birthday greeting to actor christopher reeve.	true.	['charity']		David Mikkelson	['http://www.christopherreeve.org/privacy.cfm', 'http://www.christopherreeve.org/About/AboutList.cfm?c=3', 'http://www.christopherreeve.org/petitions/petition.cfm?petitionID=1']	http://www.christopherreeve.org/petitions/petition.cfm?petitionID=1
https://www.snopes.com/fact-check/pink-and-white-mms/	part of the proceeds from bags of pink and white mms goes to fund breast cancer research.	true.	['charity']		David Mikkelson	['http://us.mms.com/us/news/promotions/komen/', 'http://www.komen.org/intradoc-cgi/idc_cgi_isapi.dll?IdcService=SS_GET_PAGE&ssDocName=masterfoods']	http://us.mms.com/us/news/promotions/komen/
https://www.snopes.com/fact-check/pink-and-white-mms/	part of the proceeds from bags of pink and white mms goes to fund breast cancer research.	true.	['charity']		David Mikkelson	['http://us.mms.com/us/news/promotions/komen/', 'http://www.komen.org/intradoc-cgi/idc_cgi_isapi.dll?IdcService=SS_GET_PAGE&ssDocName=masterfoods']	http://www.komen.org/intradoc-cgi/idc_cgi_isapi.dll?IdcService=SS_GET_PAGE&ssDocName=masterfoods
https://www.snopes.com/fact-check/make-the-connection-bracelets/	merck is offering to donate 1 to cancer research for every free make the commitment bracelet kit ordered from them.	was true, but the program has since ended.	['charity']		David Mikkelson	['http://www.merck.com/']	http://www.merck.com/
https://www.snopes.com/fact-check/matt-dawson/	the makeawish foundation will donate 7 per per email forward towards the care of 23yearold matt dawson, who is dying of lung cancer and a brain tumor.	false.	['Medical Appeals']		David Mikkelson	['http://www.wish.org/']	http://www.wish.org/
https://www.snopes.com/fact-check/chad-briody/	the makeawish foundation will donate 7 per per email forward towards the care of 7yearold chad briody, who is dying of lung cancer and a brain tumor.	false.	['Medical Appeals']		David Mikkelson	['http://www.wish.org/']	http://www.wish.org/
https://www.snopes.com/fact-check/natalie/	aol will donate 5 per email forward to help natalie, a baby girl afflicted with brain cancer.	false.	['Medical Appeals']		David Mikkelson	['http://web.archive.org/web/19970116014515/http://www.babypics.com/Cronce/Megan_Sleep.html']	http://web.archive.org/web/19970116014515/http://www.babypics.com/Cronce/Megan_Sleep.html
https://www.snopes.com/fact-check/kaleb-schwade/	a tampa, florida, infant named kaleb schwade is hospitalized with brain injuries.	outdated.	['Medical Appeals']		David Mikkelson	['http://www.cafemom.com/group/9864']	http://www.cafemom.com/group/9864
https://www.snopes.com/fact-check/bryan-warner/	the makeawish foundation will donate 7 per per email forward towards the care of 21yearold bryan warner, who is dying of lung cancer and a brain tumor.	false.	['Medical Appeals']		David Mikkelson	['http://www.wish.org/']	http://www.wish.org/
https://www.snopes.com/fact-check/kalin-relek/	bcc inc. will donate 5 per email forward to help kalin relek, a little boy injured in a car accident. or perhaps theyre helping fatima hafeez, another fictitious child injured in precisely the same accident in another city.	false.	['Medical Appeals']		David Mikkelson	['http://web.archive.org/web/20030205004210/http://www.bccsoftware.com/announcements.html']	http://web.archive.org/web/20030205004210/http://www.bccsoftware.com/announcements.html
https://www.snopes.com/fact-check/brandon-rayner/	cancer sufferer brandon rayner wants to set a world record for the number of business cards received.	was true, but the boy has since passed away.	['Medical Appeals']		David Mikkelson	['http://www.worldrecordsacademy.org/collections/largest_business_card_collection-world_record_set_by_Brandon_Rayner_80482.htm']	http://www.worldrecordsacademy.org/collections/largest_business_card_collection-world_record_set_by_Brandon_Rayner_80482.htm
https://www.snopes.com/fact-check/krystava-patients-schmidt/	a little girl named krystava patients schmidt is missing from her minnesota home.	not any more.	['moa']		David Mikkelson	['http://www.missingkids.com', 'http://web.archive.org/web/20000301143023/http://www.tcfreenet.org/ip/city/moundsview/child.htm']	http://www.missingkids.com
